lon,lat,ds_sd
140.87,35.684,-13.659
140.77,35.703,-20.948
141.94,40.733,-2.9922
141.83,40.719,-6.1356
142.11,36.088,8.4838
142.18,36.142,8.2673
142.23,39.12,45.977
142.3,39.06,53.492
141.86,39.21,16.974
141.95,39.269,17.88
141.36,39.607,-7.7458
141.4,39.543,-12.603
145.61,42.68,50.758
145.49,42.667,58.944
145.32,41.719,17.557
145.44,41.702,7.872
143.92,40.313,7.6253
143.82,40.31,11.661
142.03,39.066,43.398
142.1,39.126,39.595
141.26,39.992,1.7809
141.27,40.072,1.7578
142.14,41.449,56.627
142.21,41.512,62.646
143.27,37.694,9.5748
143.18,37.63,12.585
141.09,35.523,-1.9861
141.2,35.541,2.002
140.9,38.276,12.904
140.86,38.188,14.084
141.32,35.663,4.8345
141.22,35.652,1.4869
144.17,40.78,6.8939
144.12,40.859,10.947
144.81,43.21,-0.90695
144.77,43.273,-0.37063
144.63,42.392,101.74
144.72,42.446,92.773
140.62,35.905,-19.567
140.54,35.944,-18.382
140.64,37.129,8.0068
140.72,37.183,11.632
143.03,37.94,31.016
143.07,38.012,30.623
141.53,39.56,-16.747
141.58,39.486,-17.967
142.85,37.036,12.179
142.87,36.954,9.0136
143.64,41.211,57.58
143.75,41.252,57.011
144.63,41.274,7.8375
144.52,41.26,11.985
141.93,36.175,16.684
141.96,36.262,19.386
141.01,36.634,22.763
141.07,36.707,28.072
143.76,42.598,55.555
143.65,42.594,54.616
143.59,41.668,96.827
143.69,41.687,98.644
140.83,36.352,0.044825
140.91,36.32,0.20641
145.55,42.879,37.624
145.65,42.843,39.496
145.04,42.396,94.68
145.11,42.337,93.861
141.5,36.313,25.656
141.52,36.22,21.46
142.38,38.194,77.857
142.45,38.148,73.323
141.91,35.266,6.1247
141.82,35.305,8.9894
144.39,41.496,42.635
144.28,41.49,50.921
143.02,37.791,28.288
143.01,37.715,26.149
141.72,36.928,45.981
141.62,36.976,45.851
140.12,36.139,-5.7392
140.2,36.191,-5.3309
141.13,37.345,31.62
141.11,37.426,31.621
141.99,35.553,3.6549
141.94,35.636,4.6946
140.89,37.959,21.234
140.98,37.957,26.539
140.85,37.867,20.008
140.76,37.866,14.812
143.39,37.218,0.0074725
143.34,37.175,0.14364
141.98,34.173,6.2416e-06
139.35,35.016,-0.010131
139.41,34.937,-0.0050099
140.33,34.909,17.957
139.37,35.078,0.032853
139.3,35.142,-0.052821
140.25,34.533,-0.0099419
139.46,35.349,1.8102
140.35,34.653,3.8493
140.27,34.684,3.8923
140.23,34.899,15.936
140.86,34.332,0.0021263
140.18,34.584,0.026404
140.4,34.467,0.020279
140.33,34.532,0.58953
140.38,34.591,2.3954
140.28,34.761,6.6928
140.78,34.389,0.21506
139.38,35.33,1.1585
139.74,34.729,-0.036637
139.61,34.771,0.072564
139.68,34.774,1.7734
141.27,34.518,0.44364
140.8,34.466,0.88717
141.69,34.495,-0.00060412
141.61,34.529,-0.0028695
140,34.744,0.32369
139.97,34.791,1.7431
140.04,34.758,0.15154
140.07,34.816,3.248
139.68,35.214,10.399
140.18,34.651,0.585
139.38,35.24,-0.83269
140.69,34.373,0.0035458
140.8,34.756,6.8454
140.42,34.703,6.5363
141.71,34.417,-0.0067004
141.79,34.381,-0.00027554
141.27,34.633,0.74025
141.31,34.571,0.48451
141.33,34.668,0.4821
141.34,34.464,0.16964
141.59,34.601,-0.00075857
141.5,34.641,0.06277
141.43,34.618,0.2179
141.41,34.564,0.22506
140.48,34.59,3.1185
140.06,34.697,-0.054419
140.12,34.704,0.53115
139.92,35.055,26.575
140.02,35.059,26.538
139.48,35.203,-0.22698
139.68,34.854,6.3495
139.77,35.226,15.228
139.87,35.176,20.229
139.85,35.116,22.124
140.98,34.712,4.0162
140.97,34.35,0.10214
141.04,34.305,-0.0006328
139.89,34.787,4.495
139.84,34.734,0.25922
141.69,34.262,-0.00034181
141.64,34.381,-0.012309
141.55,34.41,-0.013472
140.48,34.47,0.22823
140.52,34.535,1.4342
139.45,35.067,0.30267
139.51,35.13,0.97934
139.83,34.85,14.23
139.74,34.88,13.818
139.76,35.097,16.457
139.68,35.145,11.04
140.65,34.81,10.501
140.56,34.79,10.942
141.63,34.309,-0.0046404
140.01,34.907,15.49
140.03,34.846,6.9262
141.44,34.502,0.12583
141.53,34.479,0.013901
139.23,35.254,0.15125
139.31,35.211,-0.48044
140.62,34.427,0.17202
140.54,34.412,0.0027289
140.61,34.509,0.95819
139.86,34.979,24.042
139.76,34.966,17.951
139.9,34.916,20.834
139.6,35.108,6.7062
139.63,35.027,8.1344
139.72,35.023,15.458
140.66,34.676,6.903
140.71,34.747,8.3004
140.38,34.768,9.2652
140.5,34.666,5.7588
140.56,34.701,8.0378
139.6,35.276,5.496
139.52,35.271,1.4924
141.53,34.288,-0.0013588
141.48,34.348,-0.014079
140.49,34.847,14.052
140.4,34.836,13.42
140.2,34.818,8.7035
140.13,34.795,3.369
139.5,34.998,1.1203
139.58,34.98,4.3344
139.54,34.82,0.031806
139.61,34.905,3.6047
140.95,34.552,2.1087
141.15,34.311,0.0024654
141.2,34.369,0.094994
141.16,34.505,0.79698
141.07,34.565,1.7523
141.12,34.432,0.43023
140.92,34.478,1.2111
141,34.419,0.44916
139.47,34.93,0.26897
139.53,34.875,0.59146
139.09,35.429,-0.0033691
139.16,35.471,1.2308
140.17,34.972,21.542
140.07,34.974,22.423
139.12,35.344,0.16371
139.21,35.325,1.2979
139.26,35.434,3.6797
139.29,35.373,3.6322
141.88,34.201,-0.00046021
141.17,34.676,1.5853
141.08,34.649,2.2748
141.78,34.299,-0.00015941
141.87,34.268,-0.0032505
140.72,34.608,4.2146
140.7,34.532,2.2475
141.31,34.388,0.052103
141.38,34.33,0.00029159
140.88,34.693,4.8886
140.85,34.616,3.8948
139.18,35.526,0.043683
141.48,34.715,-0.00050022
141.28,34.9,-0.00020545
140.96,34.968,3.6994
141.04,34.912,2.7136
140.86,34.824,7.1077
140.63,35.039,16.226
140.69,34.985,14.098
140.64,34.923,13.888
140.69,34.871,11.703
140.34,34.985,21.164
140.79,35,10.503
140.81,34.877,8.619
140.86,34.944,8.1241
139.5,35.553,1.486
140.26,35.054,23.907
139.61,35.526,3.34
139.49,35.421,3.2559
140.19,35.052,24.281
140.27,35.13,24.031
140.34,35.137,23.185
140.53,34.92,16.529
139.81,35.273,15.192
139.93,35.38,15.225
141.36,34.83,-0.00062562
141.14,34.948,0.87419
141.21,34.888,0.61651
141.14,34.766,1.7016
141.21,34.794,0.97233
140.97,34.798,4.4548
141.04,34.824,3.0894
141.38,34.763,0.13992
141.3,34.739,0.47296
140.5,34.974,18.963
140.54,35.031,19.222
140.41,35.003,21.475
139.78,35.456,8.4783
139.43,35.539,2.0613
139.32,35.474,3.1557
139.42,35.479,2.9563
140.48,35.089,20.87
140.4,35.078,22.233
139.65,35.345,6.9222
139.6,35.413,5.7262
139.66,35.469,5.8044
139.33,35.564,0.035549
139.27,35.523,1.4481
139.77,35.33,12.375
139.83,35.385,11.948
140.21,35.209,23.459
140.1,35.106,25.944
140.07,35.17,24.655
140.13,35.222,23.377
140.08,35.307,20.186
139.99,35.311,19.181
139.9,35.223,19.762
139.97,35.231,21.085
139.65,35.565,1.9556
139.54,35.592,0.023225
141.13,35.034,0.00057131
140.3,35.421,11.736
140.34,35.207,22.262
140.49,35.328,10.928
140.41,35.303,16.798
140.26,35.257,21.612
140.33,35.348,16.035
140.25,35.313,19.379
140.48,35.159,20.113
140.41,35.218,20.169
140.21,35.433,13.861
140.15,35.499,10.149
140.11,35.369,17.612
140.19,35.367,16.989
140.59,35.176,15.518
140.6,35.26,11.73
140.7,35.293,3.6495
140.81,35.252,0.010545
139.75,35.583,0.027548
140.08,35.461,13.864
141.01,35.042,1.3491
139.99,35.468,11.998
140.97,35.116,0.0038428
140.67,35.113,14.84
139.95,35.549,6.338
139.83,35.531,5.3981
140.85,35.146,3.7792
140.78,35.089,9.5227
140.01,35.597,0.023259
140.13,35.554,5.0432
140.66,35.369,0.015918
140.2,35.556,-0.028628
140.33,35.526,0.12872
140.54,35.39,4.2014
140.37,35.467,3.1165
140.5,35.445,-0.0023206
